linear,angular,rpm_1,rpm_2,rpm_3,rpm_4,timestamp
0.7,0,90,90,95,89,1708826732.08
0.7,0,90,90,95,89,1708826732.13
0.7,0,90,90,95,89,1708826732.23
0.7,0,90,90,95,89,1708826732.32
0.7,0,90,90,95,89,1708826732.42
0.7,0,87,87,87,87,1708826732.58
0.7,0,87,87,87,87,1708826732.63
0.7,0,87,87,87,87,1708826732.76
0.7,0,87,87,87,87,1708826732.88
0.7,0,87,87,87,87,1708826733.03
0.7,0,87,87,87,87,1708826733.08
0.7,0,88,86,86,85,1708826733.2
0.7,0,88,86,83,84,1708826733.29
0.7,0,88,86,83,84,1708826733.33
0.7,0,87,87,84,86,1708826733.43
0.7,0,87,85,85,85,1708826733.59
0.7,0,88,87,88,87,1708826733.65
0.7,0,88,87,88,87,1708826733.8
0.7,0,88,87,88,87,1708826733.84
0.7,0,88,87,88,87,1708826733.91
0.7,0,88,87,88,87,1708826734.05
0.7,0,88,87,88,87,1708826734.13
0.7,0,89,87,87,86,1708826734.23
0.7,0,89,87,87,86,1708826734.32
0.7,0,89,86,86,86,1708826734.44
0.7,0,88,87,87,86,1708826734.55
0.7,0,88,87,87,86,1708826734.71
0.7,0,88,87,87,86,1708826734.77
0.7,0,88,87,87,86,1708826734.83
0.7,0,87,86,85,85,1708826734.95
0.7,0,87,86,85,85,1708826735.12
0.7,0,87,86,85,85,1708826735.17
0.7,0.35,87,86,85,85,1708826735.23
0.7,0.35,87,86,85,85,1708826735.35
0.7,0,87,86,85,85,1708826735.45
0.7,0,83,94,82,92,1708826735.56
0.7,0,75,104,76,98,1708826735.72
0.7,0,75,104,76,98,1708826735.79
0.7,0,75,104,76,98,1708826735.88
0.7,0,96,93,94,95,1708826735.93
0.7,0,96,93,94,95,1708826736.08
0.7,0,96,93,94,95,1708826736.15
0.7,0,92,90,90,88,1708826736.26
0.7,0,92,90,90,88,1708826736.37
0.7,0,92,90,90,88,1708826736.45
0.7,0,92,90,90,88,1708826736.57
0.7,0,91,89,87,88,1708826736.68
0.7,0,89,89,87,87,1708826736.75
0.7,0,89,89,87,87,1708826736.85
0.7,0.09,90,89,89,88,1708826737.04
0.7,0.35,90,89,89,88,1708826737.11
0.7,0.35,90,89,89,88,1708826737.23
0.7,0,90,89,89,88,1708826737.32
0.7,0,90,89,89,88,1708826737.4
0.7,0,70,104,68,103,1708826737.59
0.7,0,70,104,68,103,1708826737.65
0.7,0,101,101,100,97,1708826737.72
0.7,0,101,101,100,97,1708826737.83
0.7,0,101,101,100,97,1708826737.89
0.7,0,101,101,100,97,1708826737.99
0.7,0,101,101,100,97,1708826738.11
0.7,0,101,101,100,97,1708826738.17
0.7,0,90,90,90,89,1708826738.3
0.7,0,91,90,90,89,1708826738.39
0.7,0,91,90,90,89,1708826738.51
0.7,0,90,88,88,88,1708826738.64
0.7,0,90,88,88,88,1708826738.68
0.7,0,90,88,88,88,1708826738.79
0.7,0,90,88,88,88,1708826738.88
0.7,0,90,88,88,88,1708826739.07
0.7,0,90,88,88,88,1708826739.12
0.7,0,90,88,88,88,1708826739.19
0.7,0,90,88,88,88,1708826739.31
0.7,0,90,88,88,88,1708826739.41
0.7,0,90,88,88,88,1708826739.49
0.7,0,90,88,88,88,1708826739.59
0.7,0,90,88,88,88,1708826739.69
0.7,0,89,87,87,87,1708826739.83
0.7,0,89,87,87,87,1708826739.91
0.7,0,89,87,87,87,1708826740.05
0.7,0,89,87,87,87,1708826740.12
0.7,0,89,87,87,87,1708826740.19
0.7,0,87,86,86,85,1708826740.31
0.7,0,87,86,86,85,1708826740.42
0.7,0,87,86,86,85,1708826740.55
0.7,0,87,86,86,85,1708826740.64
0.7,0,87,86,86,85,1708826740.71
0.7,0,88,83,83,84,1708826740.83
0.7,0,88,86,86,85,1708826740.92
0.7,0,87,86,86,85,1708826741.12
0.7,0,87,86,86,85,1708826741.17
0.7,0,87,86,86,85,1708826741.24
0.7,0,90,88,89,87,1708826741.35
0.7,0,89,86,86,87,1708826741.48
0.7,0,89,86,86,87,1708826741.63
0.7,0,87,87,86,85,1708826741.68
0.7,0.35,87,87,86,85,1708826741.75
0.7,0.35,87,87,86,85,1708826741.83
0.7,0.35,87,87,86,85,1708826741.93
0.7,0,88,85,87,85,1708826742.09
0.7,0,88,85,87,85,1708826742.16
0.7,0,88,85,87,85,1708826742.26
0.7,0,88,85,87,85,1708826742.34
0.7,0,88,85,87,85,1708826742.43
0.7,0,88,85,87,85,1708826742.58
0.7,0,94,93,92,91,1708826742.66
0.7,0,94,93,92,91,1708826742.74
0.7,0,94,93,92,91,1708826742.84
0.7,0,91,90,89,88,1708826742.95
0.7,0,90,90,89,90,1708826743.14
0.7,0,90,90,89,90,1708826743.19
0.7,0,90,90,89,90,1708826743.25
0.7,0,91,89,89,89,1708826743.38
0.7,0,91,89,89,89,1708826743.48
0.7,0,91,89,89,89,1708826743.55
0.7,0,91,89,89,89,1708826743.78
0.7,0,91,89,89,89,1708826743.84
0.7,0,91,89,89,89,1708826743.95
0.7,0,91,89,89,89,1708826744.03
0.7,0,92,90,91,90,1708826744.08
0.7,0,92,90,91,90,1708826744.18
0.7,0,92,90,91,90,1708826744.31
0.7,0,92,90,91,90,1708826744.41
0.7,0,87,86,86,85,1708826744.59
0.7,0,89,87,87,88,1708826744.63
0.7,0,89,87,87,88,1708826744.71
0.7,0,89,87,87,88,1708826744.82
0.7,0,89,87,87,88,1708826744.91
0.7,0,88,87,87,87,1708826745.07
0.7,0,88,87,87,87,1708826745.13
0.7,0,87,86,87,86,1708826745.26
0.7,0,87,86,87,86,1708826745.36
0.7,0,89,87,87,87,1708826745.44
0.7,0,89,87,87,87,1708826745.52
0.7,0.35,89,87,87,87,1708826745.63
0.7,0.35,89,87,87,87,1708826745.83
0.7,0,89,87,87,87,1708826745.87
0.7,0,89,87,87,87,1708826746.03
0.7,0,76,101,74,98,1708826746.07
0.7,0,76,101,74,98,1708826746.15
0.7,0,98,96,95,94,1708826746.33
0.7,0,95,95,93,93,1708826746.4
0.7,0,95,95,93,93,1708826746.58
0.7,0,95,95,93,93,1708826746.63
0.7,0,95,95,93,93,1708826746.7
0.7,0,93,90,91,90,1708826746.81
0.7,0,93,90,91,90,1708826746.91
0.7,0,93,90,91,90,1708826747.11
0.7,0,93,90,91,90,1708826747.11
0.7,0,91,88,88,88,1708826747.23
0.7,0.12,91,88,88,88,1708826747.29
0.7,0.35,91,88,88,88,1708826747.39
0.7,0.35,91,88,88,88,1708826747.48
0.7,0,91,88,88,88,1708826747.61
0.7,0,91,88,88,88,1708826747.71
0.7,0,91,88,88,88,1708826747.8
0.7,0,91,88,88,88,1708826747.91
0.7,0,91,88,88,88,1708826748.13
0.7,0,92,92,91,90,1708826748.18
0.7,0,92,92,91,90,1708826748.29
0.7,0,92,92,91,90,1708826748.37
0.7,0,92,92,91,90,1708826748.47
0.7,0,90,89,90,89,1708826748.63
0.7,0,90,89,90,89,1708826748.67
0.7,0,90,89,90,89,1708826748.77
0.7,0,90,89,90,89,1708826748.83
0.7,0,90,89,90,89,1708826748.88
0.7,0,90,90,89,89,1708826748.96
0.7,0,90,90,89,89,1708826749.12
0.7,0,90,90,89,89,1708826749.2
0.7,0,90,90,89,89,1708826749.29
0.7,0,92,89,89,89,1708826749.43
0.7,0,92,89,89,89,1708826749.59
0.7,0,92,89,89,89,1708826749.63
0.7,0,89,89,87,87,1708826749.7
0.7,0,89,86,87,87,1708826749.83
0.7,0,89,86,87,87,1708826749.91
0.7,0,89,86,87,87,1708826750.03
0.7,0,89,86,87,87,1708826750.15
0.7,0,89,86,87,87,1708826750.21
0.7,0,89,87,86,86,1708826750.31
0.7,0,87,87,86,86,1708826750.41
0.7,0,87,87,86,86,1708826750.6
0.7,0,88,87,87,86,1708826750.64
0.7,0,88,87,87,86,1708826750.72
0.7,0,88,87,87,86,1708826750.82
0.7,0,87,87,85,84,1708826750.95
0.7,0,87,87,85,84,1708826751.04
0.7,0,87,87,85,84,1708826751.24
0.7,0,87,87,85,84,1708826751.29
0.7,0,87,87,85,84,1708826751.38
0.7,0,88,87,88,86,1708826751.43
0.7,0,88,87,88,86,1708826751.56
0.7,0,88,86,86,86,1708826751.71
0.7,0,88,86,86,86,1708826751.76
0.7,0.35,87,84,84,84,1708826751.83
0.7,0.35,87,84,84,84,1708826751.93
0.7,0,89,86,86,86,1708826752.15
0.7,0,89,86,86,86,1708826752.2
0.7,0,89,86,86,86,1708826752.32
0.7,0,86,104,81,99,1708826752.43
0.7,0,86,104,81,99,1708826752.52
0.7,0,93,91,92,90,1708826752.67
0.7,0,93,91,92,90,1708826752.72
0.7,0,92,90,90,89,1708826752.9
0.7,0,92,90,90,89,1708826752.97
0.7,0,90,90,89,89,1708826753.13
0.7,0,90,90,89,89,1708826753.13
0.7,0,90,90,89,89,1708826753.21
0.7,0,91,90,89,88,1708826753.35
0.7,0,91,90,89,88,1708826753.48
0.7,0,91,90,90,88,1708826753.56
0.7,0,90,89,88,86,1708826753.72
0.7,0,90,89,88,86,1708826753.77
0.7,0,90,89,88,86,1708826753.85
0.7,0,90,89,88,86,1708826753.99
0.7,0,90,89,88,86,1708826754.04
0.7,0,92,89,91,89,1708826754.2
0.7,0,89,87,89,87,1708826754.33
0.7,0,89,87,89,87,1708826754.4
0.7,0,89,87,89,87,1708826754.44
0.7,0,89,87,89,87,1708826754.55
0.7,0,89,87,89,87,1708826754.71
0.7,0,87,86,86,84,1708826754.79
0.7,0,87,86,86,84,1708826754.85
0.7,0,87,86,86,84,1708826754.98
0.7,0,87,86,86,84,1708826755.09
0.7,0,87,88,84,86,1708826755.16
0.7,0,87,88,84,86,1708826755.24
0.7,0,87,88,84,86,1708826755.33
0.7,0,88,87,87,85,1708826755.44
0.7,0,88,87,87,85,1708826755.51
0.7,0,88,87,87,85,1708826755.62
0.7,0,87,86,85,84,1708826755.76
0.7,0,87,86,85,84,1708826755.84
0.7,0,87,86,85,84,1708826755.91
0.7,0,89,84,82,88,1708826756.04
0.7,0.28,88,85,86,85,1708826756.15
0.7,0.35,88,85,86,85,1708826756.27
0.7,0.07,88,85,86,85,1708826756.36
0.7,0,86,88,83,87,1708826756.44
0.7,0,86,88,83,87,1708826756.66
0.7,0,86,88,83,87,1708826756.74
0.7,0,86,88,83,87,1708826756.8
0.7,0,86,88,83,87,1708826756.97
0.7,0,86,88,83,87,1708826757.12
0.7,0,86,88,83,87,1708826757.19
0.7,0,86,88,83,87,1708826757.31
0.7,0,86,88,83,87,1708826757.31
0.7,0,86,88,83,87,1708826757.39
0.7,0,86,88,83,87,1708826757.49
0.7,0,86,88,83,87,1708826757.7
0.7,0,86,88,83,87,1708826757.75
0.7,0,86,88,83,87,1708826757.88
0.7,0,86,88,83,87,1708826757.95
0.7,0,91,89,89,87,1708826758.12
0.7,0,91,89,89,87,1708826758.16
0.7,0,91,89,89,87,1708826758.31
0.7,0,91,89,89,87,1708826758.35
0.7,0,90,90,90,90,1708826758.51
0.7,0,90,90,90,90,1708826758.56
0.7,0,90,90,90,90,1708826758.77
0.7,0,90,90,90,90,1708826758.83
0.7,0,90,90,90,90,1708826758.95
0.7,0,90,90,90,90,1708826759.03
0.7,0,90,90,90,90,1708826759.15
0.7,0,90,90,90,90,1708826759.2
0.7,0,90,90,90,90,1708826759.27
0.7,0,90,90,90,90,1708826759.35
0.7,0,90,90,90,90,1708826759.44
0.7,0,90,90,90,90,1708826759.62
0.7,0,87,87,87,86,1708826759.69
0.7,0,87,87,87,86,1708826759.78
0.7,0,87,87,87,86,1708826759.87
0.7,0,87,87,87,86,1708826759.96
0.7,0,87,87,87,86,1708826760.14
0.7,0,87,87,87,86,1708826760.31
0.7,0,87,87,87,86,1708826760.39
0.7,0,87,87,87,86,1708826760.39
0.7,0,89,87,86,85,1708826760.47
0.7,0,89,87,86,85,1708826760.63
0.7,0,89,87,86,85,1708826760.75
0.7,0,89,87,86,85,1708826760.84
0.7,0,89,87,86,85,1708826760.91
0.7,0,89,87,86,85,1708826761.12
0.7,0,89,87,86,85,1708826761.17
0.7,0,89,87,86,85,1708826761.27
0.7,0,89,87,86,85,1708826761.37
0.7,0,89,87,86,85,1708826761.44
0.7,0,89,87,86,85,1708826761.65
0.7,0,89,87,86,85,1708826761.7
0.7,0.33,89,87,86,85,1708826761.76
0.7,0.35,88,87,88,86,1708826761.89
0.7,0,88,87,88,86,1708826762.05
0.7,0,83,90,83,90,1708826762.18
0.7,0,83,90,83,90,1708826762.24
0.7,0,107,100,98,98,1708826762.36
0.7,0,107,100,98,98,1708826762.44
0.7,0,102,100,99,98,1708826762.54
0.7,0,102,100,99,98,1708826762.67
0.7,0,92,89,88,88,1708826762.76
0.7,0,92,89,88,88,1708826762.86
0.7,0,92,89,88,88,1708826762.92
0.7,0,92,89,88,88,1708826762.99
0.7,0,92,89,88,88,1708826763.15
0.7,0,92,89,88,88,1708826763.28
0.7,0,92,89,88,88,1708826763.33
0.7,0,90,89,89,89,1708826763.4
0.7,0,92,91,90,90,1708826763.68
0.7,0,92,91,90,90,1708826763.73
0.7,0,91,90,91,89,1708826763.82
0.7,0,91,89,89,89,1708826763.91
0.7,0,90,90,87,86,1708826764.08
0.7,0,90,90,87,86,1708826764.08
0.7,0,90,90,87,86,1708826764.17
0.7,0,90,90,87,86,1708826764.25
0.7,0,90,90,87,86,1708826764.39
0.7,0,89,87,88,86,1708826764.48
0.7,0,89,87,88,86,1708826764.62
0.7,0.35,89,87,88,86,1708826764.68
0.7,0.35,89,87,88,86,1708826764.75
0.7,0,89,87,88,86,1708826764.85
0.7,0,89,87,88,86,1708826764.98
0.7,0,79,102,78,101,1708826765.08
0.7,0,79,102,78,101,1708826765.16
0.7,0,79,102,78,101,1708826765.28
0.7,0,79,102,78,101,1708826765.39
0.7,0,79,102,78,101,1708826765.51
0.7,0,91,90,89,89,1708826765.65
0.7,0,90,88,89,88,1708826765.79
0.7,0,90,88,89,88,1708826765.79
0.7,0,90,88,89,88,1708826765.88
0.7,0,90,88,89,88,1708826765.99
0.7,0,90,88,89,88,1708826766.19
0.7,0,90,89,90,87,1708826766.34
0.7,0,90,89,90,87,1708826766.43
0.7,0,90,89,90,87,1708826766.43
0.7,0,90,89,90,87,1708826766.49
0.7,0,90,89,90,87,1708826766.74
0.7,0.09,90,89,90,87,1708826766.8
0.7,0.35,92,90,89,90,1708826766.92
0.7,0.34,92,90,89,89,1708826767.01
0.7,0,92,90,89,89,1708826767.16
0.7,0,92,90,89,89,1708826767.23
0.7,0,74,101,72,105,1708826767.36
0.7,0,74,101,72,105,1708826767.44
0.7,0,74,101,72,105,1708826767.53
0.7,0,74,101,72,105,1708826767.67
0.7,0,74,101,72,105,1708826767.73
0.7,0,92,92,93,90,1708826767.8
0.7,0,92,92,93,90,1708826767.85
0.7,0,92,92,93,90,1708826767.99
0.7,0,92,92,93,90,1708826768.11
0.7,0,92,92,93,90,1708826768.18
0.7,0,91,89,88,89,1708826768.23
0.7,0,91,89,88,89,1708826768.36
0.7,0,91,89,88,89,1708826768.47
0.7,0,91,90,89,87,1708826768.65
0.7,0,91,90,89,87,1708826768.69
0.7,0,91,90,89,87,1708826768.75
0.7,0,91,90,89,87,1708826768.88
0.7,0,91,90,89,87,1708826768.98
0.7,0,91,90,89,87,1708826769.09
0.7,0,89,90,90,87,1708826769.16
0.7,0,89,90,90,87,1708826769.27
0.7,0,89,90,90,87,1708826769.39
0.7,0,89,90,90,87,1708826769.49
0.7,0,89,90,90,87,1708826769.58
0.7,0,89,90,90,87,1708826769.69
0.7,0,89,90,90,87,1708826769.76
0.7,0,90,83,83,88,1708826769.87
0.7,0,91,84,84,89,1708826770
0.7,0,90,85,86,85,1708826770.13
0.7,0,90,85,86,85,1708826770.18
0.7,0,90,85,86,85,1708826770.31
0.7,0,90,85,86,85,1708826770.47
0.7,-0.35,90,85,86,85,1708826770.53
0.7,-0.35,87,86,86,84,1708826770.64
0.7,0,87,86,86,84,1708826770.78
0.7,0,87,86,86,84,1708826770.82
0.7,0,87,86,86,84,1708826770.92
0.7,0,87,86,86,84,1708826771.12
0.7,0,87,86,86,84,1708826771.17
0.7,0,95,93,93,92,1708826771.23
0.7,0,95,93,93,92,1708826771.36
0.7,0,95,93,93,92,1708826771.46
0.7,0,95,93,93,92,1708826771.53
0.7,0,91,90,90,90,1708826771.69
0.7,0,91,90,90,90,1708826771.78
0.7,0,91,90,90,90,1708826771.86
0.7,0,91,90,90,90,1708826771.97
0.7,0,89,89,87,87,1708826772.2
0.7,0,89,89,87,87,1708826772.24
0.7,0,90,90,89,89,1708826772.32
0.7,0,90,90,89,89,1708826772.39
0.7,0,90,90,90,89,1708826772.51
0.7,0,90,90,90,89,1708826772.69
0.7,0,90,89,89,88,1708826772.76
0.7,-0.35,90,89,89,88,1708826772.84
0.7,-0.35,90,89,89,88,1708826772.91
0.7,0,90,89,89,88,1708826773.14
0.7,0,90,89,89,88,1708826773.19
0.7,0,90,89,89,88,1708826773.25
0.7,0,90,89,89,88,1708826773.35
0.7,0,110,82,100,80,1708826773.43
0.7,0,110,82,100,80,1708826773.52
0.7,0,110,82,100,80,1708826773.64
0.7,0,110,82,100,80,1708826773.76
0.7,0,110,82,100,80,1708826773.91
0.7,0,110,82,100,80,1708826773.97
0.7,0,110,82,100,80,1708826774.08
0.7,0,110,82,100,80,1708826774.17
0.7,0,110,82,100,80,1708826774.27
0.7,0,110,82,100,80,1708826774.39
0.7,0,91,89,91,89,1708826774.49
0.7,0,91,89,91,89,1708826774.57
0.7,0,91,89,91,89,1708826774.73
0.7,0,91,89,91,89,1708826774.81
0.7,0,91,89,91,89,1708826774.91
0.7,0,91,89,91,89,1708826775.04
0.7,0,91,89,91,89,1708826775.19
0.7,0,90,87,87,87,1708826775.25
0.7,0,90,87,87,87,1708826775.35
0.7,0,90,87,87,87,1708826775.45
0.7,0,90,87,87,87,1708826775.67
0.7,0,90,87,87,87,1708826775.71
0.7,0,88,87,87,87,1708826775.79
0.7,0.35,88,87,87,87,1708826775.89
0.7,0.35,88,87,87,87,1708826776.04
0.7,0,88,87,87,87,1708826776.11
0.7,0,88,87,87,87,1708826776.23
0.7,0,83,101,81,105,1708826776.35
0.7,0,83,101,81,105,1708826776.43
0.7,0,83,101,81,105,1708826776.53
0.7,0,98,93,94,92,1708826776.69
0.7,0,98,93,94,92,1708826776.78
0.7,0,88,92,87,86,1708826776.87
0.7,0,89,89,90,87,1708826777
0.7,0,89,89,90,87,1708826777.15
0.7,0,89,89,90,87,1708826777.23
0.7,0,89,89,90,87,1708826777.45
0.7,0,89,89,90,87,1708826777.52
0.7,0,89,89,87,87,1708826777.59
0.7,0,89,89,87,87,1708826777.67
0.7,0,92,90,92,90,1708826777.83
0.7,0,92,90,92,90,1708826777.94
0.7,0,92,90,92,90,1708826778.04
0.7,0,92,90,92,90,1708826778.04
0.7,0,90,87,87,87,1708826778.11
0.7,0,90,87,87,87,1708826778.24
0.7,0,90,87,87,87,1708826778.36
0.7,0,90,87,87,87,1708826778.47
0.7,0,90,87,87,87,1708826778.55
0.7,0,88,86,86,86,1708826778.82
0.7,0,88,86,86,86,1708826778.87
0.7,0,88,86,86,86,1708826778.99
0.7,0,88,86,86,86,1708826779.04
0.7,0,88,86,86,86,1708826779.09
0.7,0,88,86,87,86,1708826779.31
0.7,0,88,86,87,86,1708826779.36
0.7,0,88,86,87,86,1708826779.43
0.7,0,86,86,84,84,1708826779.55
0.7,0,86,86,84,84,1708826779.7
0.7,0,86,86,84,84,1708826779.8
0.7,0,86,86,84,84,1708826779.89
0.7,0,86,86,84,84,1708826779.99
0.7,0,88,86,86,86,1708826780.11
0.7,0,88,86,86,86,1708826780.25
0.7,0,91,84,83,86,1708826780.35
0.7,0.35,91,84,83,86,1708826780.44
0.7,0.35,91,84,83,86,1708826780.54
0.7,0,91,84,83,86,1708826780.77
0.7,0,91,84,83,86,1708826780.82
0.7,0,91,84,83,86,1708826780.89
0.7,0,91,84,83,86,1708826781
0.7,0,91,84,83,86,1708826781.08
0.7,0,91,84,83,86,1708826781.24
0.7,0,94,92,92,92,1708826781.35
0.7,0,94,92,92,92,1708826781.44
0.7,0,94,92,92,92,1708826781.53
0.7,0,90,87,88,86,1708826781.68
0.7,0,90,87,88,86,1708826781.79
0.7,0,91,89,90,87,1708826781.91
0.7,0,91,89,90,87,1708826782.01
0.7,0,91,89,90,87,1708826782.2
0.7,0,91,89,90,87,1708826782.28
0.7,0,91,89,90,87,1708826782.37
0.7,0,90,89,88,89,1708826782.47
0.7,0,91,90,89,89,1708826782.55
0.7,0,91,90,89,89,1708826782.69
0.7,0,91,90,90,89,1708826782.91
0.7,0,91,90,90,89,1708826782.96
0.7,0,91,90,90,89,1708826783.08
0.7,0,91,90,90,89,1708826783.24
0.7,0,91,90,90,89,1708826783.31
0.7,0,91,90,90,89,1708826783.44
0.7,0,91,90,90,89,1708826783.52
0.7,0,91,90,90,89,1708826783.63
0.7,0,91,90,90,89,1708826783.78
0.7,0,89,87,87,87,1708826783.87
0.7,0,89,87,87,87,1708826784
0.7,0,89,87,87,87,1708826784.13
0.7,0,87,87,87,86,1708826784.21
0.7,0,87,87,87,86,1708826784.32
0.7,0,87,87,87,86,1708826784.45
0.7,0,87,87,87,86,1708826784.56
0.7,0,87,87,87,86,1708826784.69
0.7,0,89,87,88,87,1708826784.79
0.7,0,89,87,88,87,1708826784.87
0.7,0,89,87,88,87,1708826784.96
0.7,0,87,87,87,86,1708826785.17
0.7,0,89,87,87,87,1708826785.22
0.7,0,89,87,87,87,1708826785.32
0.7,0,89,87,87,87,1708826785.43
0.7,0,89,87,87,87,1708826785.51
0.7,0,88,87,87,86,1708826785.67
0.7,0,88,87,87,86,1708826785.78
0.7,0,88,87,87,86,1708826785.88
0.7,0,88,87,87,86,1708826786.01
0.7,0,88,87,87,86,1708826786.2
0.7,0,88,87,87,86,1708826786.29
0.7,0,88,87,87,86,1708826786.39
0.7,0,85,87,84,81,1708826786.56
0.7,0.35,85,87,84,81,1708826786.6
0.7,0,90,87,87,87,1708826786.71
0.7,0,84,90,83,91,1708826786.83
0.7,0,84,90,83,91,1708826786.91
0.7,0,84,90,83,91,1708826787.19
0.7,0,84,90,83,91,1708826787.24
0.7,0,84,90,83,91,1708826787.37
0.7,0,91,89,90,89,1708826787.51
0.7,0,92,89,90,89,1708826787.59
0.7,0,92,89,90,89,1708826787.75
0.7,0,89,89,87,87,1708826787.94
0.7,0,89,89,87,87,1708826788.01
0.7,0,89,89,87,87,1708826788.16
0.7,0,89,89,87,87,1708826788.23
0.7,0.21,89,89,87,87,1708826788.27
0.7,0.19,89,89,87,87,1708826788.36
0.7,0,89,89,87,87,1708826788.47
0.7,0,89,89,87,87,1708826788.56
0.7,0,89,89,87,87,1708826788.64
0.7,0,89,89,87,87,1708826788.82
0.7,0,98,91,93,91,1708826788.91
0.7,0,93,92,93,90,1708826789.04
0.7,0,89,89,87,87,1708826789.17
0.7,0,90,89,87,87,1708826789.28
0.7,0,90,89,87,87,1708826789.43
0.7,0,90,89,87,87,1708826789.51
0.7,0,90,89,87,87,1708826789.68
0.7,0,90,88,87,85,1708826789.75
0.7,0,90,88,87,85,1708826789.81
0.7,0,89,89,85,88,1708826789.91
0.7,0.35,89,89,85,88,1708826790.04
0.7,0.35,89,89,85,88,1708826790.13
0.7,0,89,89,85,88,1708826790.29
0.7,0,69,101,68,106,1708826790.53
0.7,0,69,101,68,106,1708826790.71
0.7,0,103,101,103,101,1708826790.76
0.7,0,103,101,103,101,1708826790.89
0.7,0,93,92,92,89,1708826791.01
0.7,0,93,92,92,89,1708826791.1
0.7,0,93,92,92,89,1708826791.27
0.7,0,93,92,92,89,1708826791.36
0.7,0,93,92,92,89,1708826791.49
0.7,0,89,90,88,84,1708826791.59
0.7,0,89,90,88,84,1708826791.74
0.7,0,90,90,89,86,1708826791.78
0.7,0,90,90,89,86,1708826791.88
0.7,0,90,90,89,86,1708826791.99
0.7,0,90,90,89,86,1708826792.09
0.7,0,93,87,86,87,1708826792.24
0.7,0,93,87,86,87,1708826792.29
0.7,0,93,87,86,87,1708826792.39
0.7,0,93,87,86,87,1708826792.55
0.7,0,93,87,86,87,1708826792.71
0.7,0,93,87,86,87,1708826792.76
0.7,0,88,87,88,86,1708826792.87
0.7,0,88,87,88,86,1708826792.95
0.7,0.35,88,87,88,86,1708826793.05
0.7,0.35,88,87,88,86,1708826793.26
0.7,0.07,88,87,88,86,1708826793.3
0.7,0,88,87,88,86,1708826793.4
0.7,0,88,87,88,86,1708826793.51
0.7,0,88,87,88,86,1708826793.7
0.7,0,88,87,88,86,1708826793.77
0.7,0,88,87,88,86,1708826793.84
0.7,0,88,87,88,86,1708826793.95
0.7,0,88,87,88,86,1708826794.11
0.7,0,90,89,90,89,1708826794.25
0.7,0,90,89,90,89,1708826794.36
0.7,0,90,89,90,89,1708826794.44
0.7,0,91,89,90,87,1708826794.53
0.7,0,91,89,90,87,1708826794.76
0.7,0,91,89,90,87,1708826794.82
0.7,0,91,89,90,87,1708826794.89
0.7,0,91,89,90,87,1708826795.05
0.7,0,91,89,90,87,1708826795.12
0.7,0,91,89,90,87,1708826795.31
0.7,0,91,89,90,87,1708826795.43
0.7,0,90,89,90,88,1708826795.58
0.7,0,90,89,90,88,1708826795.71
0.7,0,90,89,90,88,1708826795.77
0.7,0,90,89,90,88,1708826795.86
0.7,0.35,90,89,90,88,1708826795.96
0.7,0.35,90,89,90,88,1708826796.09
0.7,0,90,89,90,88,1708826796.26
0.7,0,73,104,70,102,1708826796.32
0.7,0,73,104,70,102,1708826796.4
0.7,0,73,104,70,102,1708826796.51
0.7,0,73,104,70,102,1708826796.65
0.7,0,93,92,91,91,1708826796.8
0.7,0,93,92,91,91,1708826796.85
0.7,0,93,92,91,91,1708826796.95
0.7,0,93,92,91,91,1708826797.08
0.7,0,90,89,88,89,1708826797.24
0.7,0,90,89,88,89,1708826797.55
0.7,0,90,89,88,89,1708826797.73
0.7,0,90,90,89,87,1708826797.84
0.7,0,90,90,89,87,1708826797.99
0.7,0,92,89,86,89,1708826798.09
0.7,0,92,89,86,89,1708826798.23
0.7,0,92,89,86,89,1708826798.31
0.7,0,92,89,86,89,1708826798.48
0.7,0,92,89,86,89,1708826798.54
0.7,0,92,89,86,89,1708826798.63
0.7,0,92,89,86,89,1708826798.79
0.7,0,92,89,86,89,1708826798.84
0.7,0,89,89,90,87,1708826799.03
0.7,0,88,87,89,86,1708826799.07
0.7,0,88,87,89,86,1708826799.15
0.7,0,88,87,89,86,1708826799.25
0.7,0,87,86,86,86,1708826799.35
0.7,0,87,86,86,86,1708826799.45
0.7,0,87,86,86,86,1708826799.59
0.7,0,87,86,86,86,1708826799.64
0.7,0,89,87,87,86,1708826799.8
0.7,0,89,87,87,85,1708826800.07
0.7,0,89,87,86,86,1708826800.24
0.7,0,89,87,86,86,1708826800.24
0.7,0,89,87,86,86,1708826800.4
0.7,0,88,86,87,85,1708826800.5
0.7,0,88,86,87,85,1708826800.5
0.7,0.35,88,86,87,85,1708826800.61
0.7,0.35,88,86,87,85,1708826800.76
0.7,0,86,88,84,87,1708826800.92
0.7,0,86,88,84,87,1708826800.96
0.7,0,86,88,84,87,1708826801.07
0.7,0,86,88,84,87,1708826801.25
0.7,0,86,88,84,87,1708826801.31
0.7,0,96,93,93,93,1708826801.39
0.7,0,96,93,93,93,1708826801.51
0.7,0,96,93,93,93,1708826801.62
0.7,0,96,93,93,93,1708826801.7
0.7,0,91,91,90,89,1708826801.87
0.7,0,91,91,90,89,1708826801.96
0.7,0,92,89,88,89,1708826802.15
0.7,0,92,89,88,89,1708826802.28
0.7,0,92,89,88,89,1708826802.35
0.7,0,92,89,88,89,1708826802.43
