compass,accelerometer,gyroscope,timestamp
"[[""1553"", ""-991"", ""3"", ""1708828557.014""]]","[[""0.18"", ""0.115"", ""-0.453"", ""1708828556.978""], [""0.178"", ""0.092"", ""-0.45"", ""1708828556.988""], [""0.177"", ""0.098"", ""-0.45"", ""1708828557.003""], [""0.182"", ""0.104"", ""-0.445"", ""1708828557.011""], [""0.18"", ""0.105"", ""-0.454"", ""1708828557.027""], [""0.184"", ""0.101"", ""-0.444"", ""1708828557.035""], [""0.176"", ""0.102"", ""-0.447"", ""1708828557.05""], [""0.18"", ""0.1"", ""-0.447"", ""1708828557.061""], [""0.178"", ""0.097"", ""-0.445"", ""1708828557.07""], [""0.18"", ""0.098"", ""-0.448"", ""1708828557.08""], [""0.182"", ""0.098"", ""-0.441"", ""1708828557.09""], [""0.18"", ""0.094"", ""-0.443"", ""1708828557.1""], [""0.179"", ""0.097"", ""-0.445"", ""1708828557.11""], [""0.18"", ""0.097"", ""-0.444"", ""1708828557.126""], [""0.179"", ""0.096"", ""-0.45"", ""1708828557.135""], [""0.179"", ""0.094"", ""-0.45"", ""1708828557.145""], [""0.176"", ""0.101"", ""-0.45"", ""1708828557.167""], [""0.178"", ""0.098"", ""-0.45"", ""1708828557.178""], [""0.182"", ""0.102"", ""-0.455"", ""1708828557.187""], [""0.186"", ""0.106"", ""-0.454"", ""1708828557.202""], [""0.183"", ""0.1"", ""-0.449"", ""1708828557.213""], [""0.178"", ""0.093"", ""-0.444"", ""1708828557.225""], [""0.173"", ""0.087"", ""-0.44"", ""1708828557.237""], [""0.173"", ""0.092"", ""-0.439"", ""1708828557.247""], [""0.182"", ""0.096"", ""-0.443"", ""1708828557.265""], [""0.182"", ""0.101"", ""-0.449"", ""1708828557.276""], [""0.184"", ""0.107"", ""-0.453"", ""1708828557.288""], [""0.178"", ""0.109"", ""-0.461"", ""1708828557.304""], [""0.179"", ""0.102"", ""-0.452"", ""1708828557.316""], [""0.163"", ""0.097"", ""-0.446"", ""1708828557.328""], [""0.18"", ""0.088"", ""-0.449"", ""1708828557.344""], [""0.181"", ""0.096"", ""-0.452"", ""1708828557.358""], [""0.189"", ""0.105"", ""-0.45"", ""1708828557.378""], [""0.18"", ""0.102"", ""-0.447"", ""1708828557.391""], [""0.18"", ""0.101"", ""-0.466"", ""1708828557.404""], [""0.183"", ""0.093"", ""-0.442"", ""1708828557.413""], [""0.174"", ""0.095"", ""-0.44"", ""1708828557.423""], [""0.177"", ""0.093"", ""-0.448"", ""1708828557.433""], [""0.178"", ""0.087"", ""-0.443"", ""1708828557.447""], [""0.175"", ""0.09"", ""-0.449"", ""1708828557.458""], [""0.178"", ""0.091"", ""-0.456"", ""1708828557.469""], [""0.181"", ""0.097"", ""-0.455"", ""1708828557.492""], [""0.181"", ""0.094"", ""-0.449"", ""1708828557.503""], [""0.18"", ""0.096"", ""-0.449"", ""1708828557.513""], [""0.179"", ""0.094"", ""-0.446"", ""1708828557.527""], [""0.177"", ""0.1"", ""-0.457"", ""1708828557.538""], [""0.182"", ""0.1"", ""-0.452"", ""1708828557.547""], [""0.177"", ""0.099"", ""-0.444"", ""1708828557.561""], [""0.179"", ""0.104"", ""-0.438"", ""1708828557.574""], [""0.182"", ""0.103"", ""-0.446"", ""1708828557.594""], [""0.184"", ""0.103"", ""-0.443"", ""1708828557.607""], [""0.18"", ""0.099"", ""-0.441"", ""1708828557.618""], [""0.178"", ""0.099"", ""-0.44"", ""1708828557.628""], [""0.176"", ""0.093"", ""-0.449"", ""1708828557.645""], [""0.178"", ""0.091"", ""-0.445"", ""1708828557.659""], [""0.178"", ""0.091"", ""-0.448"", ""1708828557.669""], [""0.178"", ""0.091"", ""-0.451"", ""1708828557.682""], [""0.179"", ""0.094"", ""-0.452"", ""1708828557.706""], [""0.178"", ""0.098"", ""-0.452"", ""1708828557.718""], [""0.182"", ""0.093"", ""-0.448"", ""1708828557.733""], [""0.179"", ""0.093"", ""-0.447"", ""1708828557.747""], [""0.179"", ""0.093"", ""-0.447"", ""1708828557.76""], [""0.18"", ""0.099"", ""-0.445"", ""1708828557.772""], [""0.18"", ""0.103"", ""-0.44"", ""1708828557.781""], [""0.179"", ""0.107"", ""-0.449"", ""1708828557.791""], [""0.177"", ""0.104"", ""-0.451"", ""1708828557.817""], [""0.178"", ""0.096"", ""-0.443"", ""1708828557.829""], [""0.175"", ""0.086"", ""-0.448"", ""1708828557.842""], [""0.181"", ""0.108"", ""-0.447"", ""1708828557.857""], [""0.182"", ""0.106"", ""-0.447"", ""1708828557.868""], [""0.181"", ""0.117"", ""-0.443"", ""1708828557.881""], [""0.18"", ""0.094"", ""-0.456"", ""1708828557.896""], [""0.177"", ""0.099"", ""-0.444"", ""1708828557.913""], [""0.179"", ""0.101"", ""-0.449"", ""1708828557.926""], [""0.175"", ""0.099"", ""-0.441"", ""1708828557.94""], [""0.18"", ""0.098"", ""-0.449"", ""1708828557.956""], [""0.181"", ""0.091"", ""-0.454"", ""1708828557.971""], [""0.177"", ""0.091"", ""-0.45"", ""1708828557.981""], [""0.177"", ""0.094"", ""-0.443"", ""1708828557.995""], [""0.179"", ""0.095"", ""-0.447"", ""1708828558.01""], [""0.183"", ""0.097"", ""-0.442"", ""1708828558.038""], [""0.18"", ""0.092"", ""-0.449"", ""1708828558.049""], [""0.176"", ""0.09"", ""-0.448"", ""1708828558.058""], [""0.178"", ""0.09"", ""-0.452"", ""1708828558.068""], [""0.178"", ""0.091"", ""-0.447"", ""1708828558.08""], [""0.178"", ""0.097"", ""-0.445"", ""1708828558.09""], [""0.181"", ""0.102"", ""-0.455"", ""1708828558.106""], [""0.177"", ""0.103"", ""-0.451"", ""1708828558.117""], [""0.179"", ""0.104"", ""-0.447"", ""1708828558.139""], [""0.18"", ""0.1"", ""-0.443"", ""1708828558.151""], [""0.181"", ""0.093"", ""-0.445"", ""1708828558.159""], [""0.18"", ""0.099"", ""-0.448"", ""1708828558.169""], [""0.179"", ""0.094"", ""-0.456"", ""1708828558.179""], [""0.179"", ""0.102"", ""-0.441"", ""1708828558.189""], [""0.179"", ""0.097"", ""-0.449"", ""1708828558.204""], [""0.179"", ""0.097"", ""-0.446"", ""1708828558.213""], [""0.18"", ""0.096"", ""-0.451"", ""1708828558.22""], [""0.182"", ""0.098"", ""-0.447"", ""1708828558.234""], [""0.176"", ""0.105"", ""-0.446"", ""1708828558.247""], [""0.18"", ""0.106"", ""-0.447"", ""1708828558.263""]]","[[""2.687"", ""-2.634"", ""1.588"", ""1708828558.128""]]",1708828561757
"[[""1570"", ""-1007"", ""6"", ""1708828558.023""]]","[[""0.181"", ""0.1"", ""-0.444"", ""1708828558.287""], [""0.178"", ""0.098"", ""-0.447"", ""1708828558.299""], [""0.18"", ""0.099"", ""-0.454"", ""1708828558.313""], [""0.177"", ""0.095"", ""-0.444"", ""1708828558.328""], [""0.174"", ""0.095"", ""-0.447"", ""1708828558.344""], [""0.18"", ""0.094"", ""-0.451"", ""1708828558.358""], [""0.181"", ""0.09"", ""-0.447"", ""1708828558.37""], [""0.184"", ""0.088"", ""-0.443"", ""1708828558.383""], [""0.179"", ""0.089"", ""-0.452"", ""1708828558.397""], [""0.179"", ""0.09"", ""-0.446"", ""1708828558.411""], [""0.178"", ""0.095"", ""-0.45"", ""1708828558.423""], [""0.179"", ""0.098"", ""-0.457"", ""1708828558.44""], [""0.18"", ""0.098"", ""-0.449"", ""1708828558.465""], [""0.181"", ""0.091"", ""-0.45"", ""1708828558.478""], [""0.181"", ""0.097"", ""-0.444"", ""1708828558.489""], [""0.176"", ""0.1"", ""-0.439"", ""1708828558.499""], [""0.175"", ""0.103"", ""-0.432"", ""1708828558.51""], [""0.18"", ""0.106"", ""-0.449"", ""1708828558.521""], [""0.182"", ""0.1"", ""-0.451"", ""1708828558.533""], [""0.179"", ""0.1"", ""-0.447"", ""1708828558.546""], [""0.179"", ""0.104"", ""-0.449"", ""1708828558.571""], [""0.177"", ""0.102"", ""-0.446"", ""1708828558.584""], [""0.177"", ""0.099"", ""-0.448"", ""1708828558.597""], [""0.177"", ""0.101"", ""-0.446"", ""1708828558.614""], [""0.181"", ""0.096"", ""-0.444"", ""1708828558.628""], [""0.178"", ""0.096"", ""-0.451"", ""1708828558.643""], [""0.181"", ""0.095"", ""-0.447"", ""1708828558.654""], [""0.18"", ""0.095"", ""-0.45"", ""1708828558.672""], [""0.18"", ""0.096"", ""-0.445"", ""1708828558.68""], [""0.183"", ""0.094"", ""-0.448"", ""1708828558.694""], [""0.181"", ""0.096"", ""-0.449"", ""1708828558.709""], [""0.177"", ""0.095"", ""-0.448"", ""1708828558.723""], [""0.181"", ""0.093"", ""-0.448"", ""1708828558.738""], [""0.178"", ""0.095"", ""-0.448"", ""1708828558.753""], [""0.183"", ""0.098"", ""-0.451"", ""1708828558.769""], [""0.178"", ""0.098"", ""-0.445"", ""1708828558.794""], [""0.179"", ""0.097"", ""-0.451"", ""1708828558.806""], [""0.177"", ""0.095"", ""-0.447"", ""1708828558.819""], [""0.178"", ""0.097"", ""-0.446"", ""1708828558.833""], [""0.18"", ""0.097"", ""-0.446"", ""1708828558.847""], [""0.18"", ""0.086"", ""-0.45"", ""1708828558.859""], [""0.177"", ""0.099"", ""-0.447"", ""1708828558.871""], [""0.183"", ""0.098"", ""-0.448"", ""1708828558.89""], [""0.181"", ""0.102"", ""-0.446"", ""1708828558.903""], [""0.179"", ""0.101"", ""-0.449"", ""1708828558.915""], [""0.179"", ""0.097"", ""-0.449"", ""1708828558.925""], [""0.179"", ""0.098"", ""-0.451"", ""1708828558.936""], [""0.18"", ""0.096"", ""-0.451"", ""1708828558.948""], [""0.179"", ""0.097"", ""-0.444"", ""1708828558.962""], [""0.18"", ""0.097"", ""-0.444"", ""1708828558.977""], [""0.18"", ""0.1"", ""-0.446"", ""1708828559.002""], [""0.181"", ""0.099"", ""-0.448"", ""1708828559.015""], [""0.18"", ""0.098"", ""-0.447"", ""1708828559.027""], [""0.176"", ""0.098"", ""-0.45"", ""1708828559.043""], [""0.179"", ""0.094"", ""-0.444"", ""1708828559.054""], [""0.179"", ""0.094"", ""-0.449"", ""1708828559.062""], [""0.181"", ""0.095"", ""-0.447"", ""1708828559.074""], [""0.178"", ""0.092"", ""-0.448"", ""1708828559.086""], [""0.179"", ""0.09"", ""-0.449"", ""1708828559.102""], [""0.183"", ""0.085"", ""-0.445"", ""1708828559.117""], [""0.178"", ""0.092"", ""-0.427"", ""1708828559.131""], [""0.181"", ""0.096"", ""-0.442"", ""1708828559.146""], [""0.18"", ""0.101"", ""-0.445"", ""1708828559.161""], [""0.182"", ""0.1"", ""-0.451"", ""1708828559.171""], [""0.181"", ""0.102"", ""-0.45"", ""1708828559.184""], [""0.178"", ""0.098"", ""-0.45"", ""1708828559.193""], [""0.175"", ""0.094"", ""-0.447"", ""1708828559.214""], [""0.178"", ""0.097"", ""-0.454"", ""1708828559.224""], [""0.182"", ""0.099"", ""-0.449"", ""1708828559.237""], [""0.18"", ""0.105"", ""-0.453"", ""1708828559.246""], [""0.181"", ""0.103"", ""-0.443"", ""1708828559.255""], [""0.178"", ""0.101"", ""-0.444"", ""1708828559.266""], [""0.177"", ""0.1"", ""-0.451"", ""1708828559.28""], [""0.175"", ""0.093"", ""-0.442"", ""1708828559.295""], [""0.177"", ""0.088"", ""-0.445"", ""1708828559.323""], [""0.184"", ""0.105"", ""-0.455"", ""1708828559.334""], [""0.178"", ""0.097"", ""-0.443"", ""1708828559.346""], [""0.179"", ""0.099"", ""-0.453"", ""1708828559.361""], [""0.179"", ""0.094"", ""-0.454"", ""1708828559.377""], [""0.181"", ""0.098"", ""-0.456"", ""1708828559.39""], [""0.175"", ""0.094"", ""-0.445"", ""1708828559.402""], [""0.178"", ""0.094"", ""-0.447"", ""1708828559.425""], [""0.179"", ""0.097"", ""-0.445"", ""1708828559.44""], [""0.178"", ""0.093"", ""-0.441"", ""1708828559.454""], [""0.18"", ""0.095"", ""-0.445"", ""1708828559.468""], [""0.178"", ""0.093"", ""-0.442"", ""1708828559.482""], [""0.178"", ""0.099"", ""-0.447"", ""1708828559.493""], [""0.178"", ""0.1"", ""-0.444"", ""1708828559.507""], [""0.182"", ""0.116"", ""-0.451"", ""1708828559.528""], [""0.18"", ""0.115"", ""-0.455"", ""1708828559.539""], [""0.181"", ""0.097"", ""-0.452"", ""1708828559.553""], [""0.18"", ""0.1"", ""-0.451"", ""1708828559.569""], [""0.18"", ""0.087"", ""-0.45"", ""1708828559.583""], [""0.177"", ""0.098"", ""-0.451"", ""1708828559.596""], [""0.176"", ""0.096"", ""-0.447"", ""1708828559.607""], [""0.183"", ""0.095"", ""-0.445"", ""1708828559.622""], [""0.18"", ""0.097"", ""-0.427"", ""1708828559.64""], [""0.177"", ""0.099"", ""-0.442"", ""1708828559.651""], [""0.176"", ""0.093"", ""-0.435"", ""1708828559.663""], [""0.176"", ""0.094"", ""-0.448"", ""1708828559.676""]]","[[""2.74"", ""-2.771"", ""1.672"", ""1708828559.519""]]",1708828561915
"[[""1567"", ""-1007"", ""22"", ""1708828559.03""]]","[[""0.177"", ""0.094"", ""-0.453"", ""1708828559.722""], [""0.179"", ""0.097"", ""-0.452"", ""1708828559.733""], [""0.18"", ""0.095"", ""-0.449"", ""1708828559.754""], [""0.178"", ""0.096"", ""-0.448"", ""1708828559.766""], [""0.18"", ""0.091"", ""-0.451"", ""1708828559.775""], [""0.18"", ""0.094"", ""-0.448"", ""1708828559.786""], [""0.18"", ""0.097"", ""-0.444"", ""1708828559.799""], [""0.18"", ""0.095"", ""-0.457"", ""1708828559.812""], [""0.178"", ""0.097"", ""-0.429"", ""1708828559.827""], [""0.179"", ""0.098"", ""-0.446"", ""1708828559.839""], [""0.177"", ""0.092"", ""-0.449"", ""1708828559.857""], [""0.178"", ""0.094"", ""-0.446"", ""1708828559.866""], [""0.177"", ""0.096"", ""-0.449"", ""1708828559.876""], [""0.181"", ""0.088"", ""-0.452"", ""1708828559.891""], [""0.18"", ""0.104"", ""-0.452"", ""1708828559.903""], [""0.182"", ""0.105"", ""-0.447"", ""1708828559.916""], [""0.179"", ""0.101"", ""-0.451"", ""1708828559.926""], [""0.178"", ""0.099"", ""-0.451"", ""1708828559.936""], [""0.182"", ""0.096"", ""-0.451"", ""1708828559.947""], [""0.178"", ""0.098"", ""-0.442"", ""1708828559.968""], [""0.178"", ""0.096"", ""-0.449"", ""1708828559.983""], [""0.178"", ""0.095"", ""-0.443"", ""1708828559.995""], [""0.178"", ""0.096"", ""-0.447"", ""1708828560.004""], [""0.181"", ""0.095"", ""-0.448"", ""1708828560.017""], [""0.18"", ""0.094"", ""-0.448"", ""1708828560.026""], [""0.179"", ""0.094"", ""-0.453"", ""1708828560.038""], [""0.178"", ""0.092"", ""-0.451"", ""1708828560.05""], [""0.18"", ""0.094"", ""-0.451"", ""1708828560.074""], [""0.176"", ""0.091"", ""-0.45"", ""1708828560.088""], [""0.177"", ""0.094"", ""-0.458"", ""1708828560.098""], [""0.177"", ""0.09"", ""-0.444"", ""1708828560.107""], [""0.18"", ""0.097"", ""-0.445"", ""1708828560.117""], [""0.175"", ""0.095"", ""-0.441"", ""1708828560.132""], [""0.178"", ""0.094"", ""-0.456"", ""1708828560.143""], [""0.178"", ""0.099"", ""-0.445"", ""1708828560.152""], [""0.177"", ""0.101"", ""-0.449"", ""1708828560.169""], [""0.179"", ""0.102"", ""-0.449"", ""1708828560.181""], [""0.178"", ""0.102"", ""-0.448"", ""1708828560.191""], [""0.181"", ""0.089"", ""-0.452"", ""1708828560.2""], [""0.18"", ""0.117"", ""-0.451"", ""1708828560.211""], [""0.181"", ""0.098"", ""-0.451"", ""1708828560.221""], [""0.179"", ""0.1"", ""-0.449"", ""1708828560.232""], [""0.18"", ""0.102"", ""-0.445"", ""1708828560.243""], [""0.178"", ""0.116"", ""-0.451"", ""1708828560.257""], [""0.179"", ""0.093"", ""-0.444"", ""1708828560.284""], [""0.177"", ""0.095"", ""-0.428"", ""1708828560.296""], [""0.178"", ""0.093"", ""-0.45"", ""1708828560.309""], [""0.179"", ""0.093"", ""-0.447"", ""1708828560.32""], [""0.179"", ""0.094"", ""-0.445"", ""1708828560.329""], [""0.178"", ""0.094"", ""-0.449"", ""1708828560.339""], [""0.178"", ""0.095"", ""-0.45"", ""1708828560.351""], [""0.182"", ""0.097"", ""-0.452"", ""1708828560.361""], [""0.18"", ""0.097"", ""-0.45"", ""1708828560.384""], [""0.176"", ""0.094"", ""-0.45"", ""1708828560.394""], [""0.177"", ""0.095"", ""-0.447"", ""1708828560.404""], [""0.178"", ""0.097"", ""-0.448"", ""1708828560.416""], [""0.179"", ""0.098"", ""-0.446"", ""1708828560.425""], [""0.181"", ""0.1"", ""-0.442"", ""1708828560.435""], [""0.179"", ""0.1"", ""-0.443"", ""1708828560.445""], [""0.182"", ""0.101"", ""-0.447"", ""1708828560.453""], [""0.183"", ""0.102"", ""-0.448"", ""1708828560.465""], [""0.178"", ""0.093"", ""-0.444"", ""1708828560.483""], [""0.175"", ""0.101"", ""-0.446"", ""1708828560.495""], [""0.178"", ""0.099"", ""-0.45"", ""1708828560.507""], [""0.18"", ""0.101"", ""-0.454"", ""1708828560.517""], [""0.18"", ""0.1"", ""-0.451"", ""1708828560.527""], [""0.18"", ""0.099"", ""-0.447"", ""1708828560.538""], [""0.179"", ""0.099"", ""-0.45"", ""1708828560.554""], [""0.177"", ""0.095"", ""-0.449"", ""1708828560.571""], [""0.178"", ""0.095"", ""-0.443"", ""1708828560.593""], [""0.179"", ""0.095"", ""-0.442"", ""1708828560.604""], [""0.181"", ""0.096"", ""-0.446"", ""1708828560.616""], [""0.178"", ""0.093"", ""-0.446"", ""1708828560.625""], [""0.181"", ""0.097"", ""-0.447"", ""1708828560.642""], [""0.189"", ""0.097"", ""-0.44"", ""1708828560.654""], [""0.178"", ""0.096"", ""-0.452"", ""1708828560.664""], [""0.182"", ""0.096"", ""-0.453"", ""1708828560.674""], [""0.18"", ""0.095"", ""-0.447"", ""1708828560.692""], [""0.176"", ""0.092"", ""-0.445"", ""1708828560.702""], [""0.178"", ""0.096"", ""-0.447"", ""1708828560.714""], [""0.177"", ""0.096"", ""-0.451"", ""1708828560.728""], [""0.179"", ""0.094"", ""-0.445"", ""1708828560.738""], [""0.18"", ""0.096"", ""-0.44"", ""1708828560.749""], [""0.179"", ""0.099"", ""-0.429"", ""1708828560.759""], [""0.181"", ""0.1"", ""-0.432"", ""1708828560.77""], [""0.182"", ""0.1"", ""-0.443"", ""1708828560.782""], [""0.175"", ""0.099"", ""-0.443"", ""1708828560.802""], [""0.179"", ""0.1"", ""-0.428"", ""1708828560.813""], [""0.177"", ""0.1"", ""-0.448"", ""1708828560.83""], [""0.182"", ""0.1"", ""-0.447"", ""1708828560.847""], [""0.18"", ""0.097"", ""-0.444"", ""1708828560.862""], [""0.179"", ""0.099"", ""-0.455"", ""1708828560.879""], [""0.181"", ""0.099"", ""-0.45"", ""1708828560.897""], [""0.178"", ""0.099"", ""-0.454"", ""1708828560.92""], [""0.179"", ""0.095"", ""-0.45"", ""1708828560.935""], [""0.178"", ""0.093"", ""-0.445"", ""1708828560.945""], [""0.177"", ""0.093"", ""-0.443"", ""1708828560.955""], [""0.177"", ""0.093"", ""-0.445"", ""1708828560.965""], [""0.178"", ""0.094"", ""-0.446"", ""1708828560.977""], [""0.181"", ""0.097"", ""-0.447"", ""1708828560.988""]]","[[""2.771"", ""-2.565"", ""1.656"", ""1708828560.791""]]",1708828562222
"[[""1553"", ""-1012"", ""22"", ""1708828561.044""]]","[[""0.18"", ""0.091"", ""-0.449"", ""1708828561.025""], [""0.176"", ""0.092"", ""-0.447"", ""1708828561.039""], [""0.178"", ""0.095"", ""-0.445"", ""1708828561.059""], [""0.179"", ""0.098"", ""-0.45"", ""1708828561.071""], [""0.179"", ""0.102"", ""-0.449"", ""1708828561.08""], [""0.179"", ""0.101"", ""-0.447"", ""1708828561.09""], [""0.179"", ""0.115"", ""-0.451"", ""1708828561.104""], [""0.176"", ""0.099"", ""-0.451"", ""1708828561.115""], [""0.181"", ""0.099"", ""-0.444"", ""1708828561.133""], [""0.177"", ""0.095"", ""-0.438"", ""1708828561.147""], [""0.179"", ""0.097"", ""-0.442"", ""1708828561.157""], [""0.179"", ""0.101"", ""-0.445"", ""1708828561.168""], [""0.179"", ""0.101"", ""-0.447"", ""1708828561.178""], [""0.178"", ""0.101"", ""-0.448"", ""1708828561.19""], [""0.181"", ""0.102"", ""-0.445"", ""1708828561.2""], [""0.179"", ""0.099"", ""-0.447"", ""1708828561.213""], [""0.18"", ""0.099"", ""-0.448"", ""1708828561.226""], [""0.181"", ""0.094"", ""-0.449"", ""1708828561.246""], [""0.18"", ""0.095"", ""-0.45"", ""1708828561.26""], [""0.179"", ""0.09"", ""-0.45"", ""1708828561.272""], [""0.179"", ""0.092"", ""-0.452"", ""1708828561.282""], [""0.178"", ""0.095"", ""-0.447"", ""1708828561.296""], [""0.179"", ""0.097"", ""-0.443"", ""1708828561.308""], [""0.179"", ""0.094"", ""-0.445"", ""1708828561.318""], [""0.179"", ""0.092"", ""-0.444"", ""1708828561.328""], [""0.179"", ""0.09"", ""-0.442"", ""1708828561.353""], [""0.179"", ""0.094"", ""-0.448"", ""1708828561.364""], [""0.179"", ""0.095"", ""-0.443"", ""1708828561.374""], [""0.181"", ""0.099"", ""-0.449"", ""1708828561.384""], [""0.181"", ""0.099"", ""-0.448"", ""1708828561.396""], [""0.179"", ""0.098"", ""-0.446"", ""1708828561.408""], [""0.175"", ""0.099"", ""-0.448"", ""1708828561.418""], [""0.179"", ""0.1"", ""-0.45"", ""1708828561.426""], [""0.178"", ""0.095"", ""-0.451"", ""1708828561.438""], [""0.177"", ""0.099"", ""-0.444"", ""1708828561.462""], [""0.177"", ""0.107"", ""-0.446"", ""1708828561.471""], [""0.18"", ""0.103"", ""-0.449"", ""1708828561.479""], [""0.18"", ""0.102"", ""-0.446"", ""1708828561.489""], [""0.178"", ""0.104"", ""-0.446"", ""1708828561.5""], [""0.183"", ""0.102"", ""-0.458"", ""1708828561.509""], [""0.178"", ""0.096"", ""-0.441"", ""1708828561.521""], [""0.18"", ""0.099"", ""-0.449"", ""1708828561.534""], [""0.179"", ""0.095"", ""-0.444"", ""1708828561.544""], [""0.178"", ""0.097"", ""-0.449"", ""1708828561.559""], [""0.179"", ""0.099"", ""-0.45"", ""1708828561.57""], [""0.178"", ""0.099"", ""-0.455"", ""1708828561.578""], [""0.177"", ""0.097"", ""-0.45"", ""1708828561.589""], [""0.18"", ""0.094"", ""-0.451"", ""1708828561.601""], [""0.177"", ""0.095"", ""-0.451"", ""1708828561.609""], [""0.179"", ""0.092"", ""-0.451"", ""1708828561.619""], [""0.179"", ""0.089"", ""-0.451"", ""1708828561.632""], [""0.179"", ""0.092"", ""-0.451"", ""1708828561.644""], [""0.179"", ""0.096"", ""-0.445"", ""1708828561.666""], [""0.179"", ""0.092"", ""-0.443"", ""1708828561.675""], [""0.179"", ""0.097"", ""-0.447"", ""1708828561.684""], [""0.179"", ""0.095"", ""-0.448"", ""1708828561.693""], [""0.181"", ""0.099"", ""-0.446"", ""1708828561.702""], [""0.181"", ""0.097"", ""-0.449"", ""1708828561.709""], [""0.178"", ""0.097"", ""-0.447"", ""1708828561.722""], [""0.178"", ""0.097"", ""-0.447"", ""1708828561.733""], [""0.179"", ""0.097"", ""-0.449"", ""1708828561.745""], [""0.179"", ""0.097"", ""-0.449"", ""1708828561.756""], [""0.178"", ""0.102"", ""-0.449"", ""1708828561.774""], [""0.18"", ""0.103"", ""-0.452"", ""1708828561.783""], [""0.182"", ""0.102"", ""-0.456"", ""1708828561.792""], [""0.18"", ""0.088"", ""-0.45"", ""1708828561.802""], [""0.178"", ""0.1"", ""-0.45"", ""1708828561.811""], [""0.177"", ""0.099"", ""-0.448"", ""1708828561.82""], [""0.179"", ""0.099"", ""-0.447"", ""1708828561.83""], [""0.179"", ""0.101"", ""-0.447"", ""1708828561.841""], [""0.181"", ""0.1"", ""-0.446"", ""1708828561.857""], [""0.178"", ""0.099"", ""-0.449"", ""1708828561.874""], [""0.179"", ""0.097"", ""-0.449"", ""1708828561.884""], [""0.179"", ""0.095"", ""-0.446"", ""1708828561.893""], [""0.179"", ""0.093"", ""-0.447"", ""1708828561.901""], [""0.178"", ""0.096"", ""-0.449"", ""1708828561.912""], [""0.177"", ""0.095"", ""-0.453"", ""1708828561.921""], [""0.18"", ""0.094"", ""-0.447"", ""1708828561.934""], [""0.178"", ""0.094"", ""-0.447"", ""1708828561.943""], [""0.178"", ""0.095"", ""-0.453"", ""1708828561.954""], [""0.179"", ""0.093"", ""-0.447"", ""1708828561.966""], [""0.179"", ""0.093"", ""-0.451"", ""1708828561.984""], [""0.178"", ""0.098"", ""-0.442"", ""1708828561.994""], [""0.177"", ""0.097"", ""-0.446"", ""1708828562.004""], [""0.178"", ""0.096"", ""-0.444"", ""1708828562.016""], [""0.18"", ""0.097"", ""-0.444"", ""1708828562.025""], [""0.18"", ""0.097"", ""-0.443"", ""1708828562.04""], [""0.18"", ""0.098"", ""-0.443"", ""1708828562.053""], [""0.179"", ""0.101"", ""-0.446"", ""1708828562.065""], [""0.18"", ""0.097"", ""-0.451"", ""1708828562.074""], [""0.18"", ""0.098"", ""-0.454"", ""1708828562.091""], [""0.18"", ""0.097"", ""-0.451"", ""1708828562.1""], [""0.179"", ""0.097"", ""-0.455"", ""1708828562.109""], [""0.181"", ""0.097"", ""-0.45"", ""1708828562.118""], [""0.182"", ""0.097"", ""-0.449"", ""1708828562.126""], [""0.178"", ""0.099"", ""-0.446"", ""1708828562.136""], [""0.178"", ""0.098"", ""-0.444"", ""1708828562.15""], [""0.178"", ""0.097"", ""-0.446"", ""1708828562.161""], [""0.18"", ""0.096"", ""-0.446"", ""1708828562.174""], [""0.182"", ""0.094"", ""-0.438"", ""1708828562.183""]]","[[""2.763"", ""-2.603"", ""1.618"", ""1708828562.082""]]",1708828562528
